seed,beta,duration,heartbeats_sent,heartbeats_delivered,false_elections,safety_violations,availability
87,0.25,10.0,776,688,0,209,1.0
87,0.30000000000000004,10.0,764,652,0,172,1.0
87,0.35000000000000003,10.0,752,617,0,170,1.0
87,0.4,10.0,736,582,0,161,1.0
87,0.45,10.0,716,548,0,151,1.0
87,0.5,10.0,696,514,0,152,1.0
87,0.55,10.0,672,480,0,153,1.0
87,0.6000000000000001,10.0,644,444,1,134,0.1790326201557466
87,0.65,10.0,608,410,1,106,0.15992644898455877
87,0.7000000000000001,10.0,572,374,1,100,0.14841052891951434
87,0.75,10.0,532,337,4,110,0.13801068196179522
87,0.8,10.0,484,298,4,92,0.1303606027230121
87,0.8500000000000001,10.0,424,254,4,81,0.12209467399425655
87,0.9,10.0,352,205,4,53,0.11531611321960678
88,0.0,10.0,804,715,0,206,1.0
88,0.05,10.0,800,754,0,300,1.0
88,0.1,10.0,796,790,0,260,1.0
88,0.15000000000000002,10.0,792,763,0,219,1.0
88,0.2,10.0,784,726,0,184,1.0
88,0.25,10.0,776,688,0,176,1.0
88,0.30000000000000004,10.0,764,652,0,190,1.0
88,0.35000000000000003,10.0,752,617,0,186,1.0
88,0.4,10.0,736,582,0,166,1.0
88,0.45,10.0,716,548,0,169,1.0
88,0.5,10.0,696,514,0,162,1.0
88,0.55,10.0,672,480,0,152,1.0
88,0.6000000000000001,10.0,644,444,1,122,0.17906371988383962
88,0.65,10.0,608,410,1,132,0.15992634602262012
88,0.7000000000000001,10.0,572,374,1,116,0.1484142355666067
88,0.75,10.0,532,337,4,105,0.1380113967960599
88,0.8,10.0,480,297,4,97,0.13043803235977458
88,0.8500000000000001,10.0,424,254,4,88,0.12210150595993885
88,0.9,10.0,352,205,4,58,0.11532076693494364
89,0.0,10.0,800,714,0,206,1.0
89,0.05,10.0,800,754,0,310,1.0
89,0.1,10.0,796,790,0,305,1.0
89,0.15000000000000002,10.0,792,763,0,200,1.0
89,0.2,10.0,784,726,0,179,1.0
89,0.25,10.0,776,688,0,189,1.0
89,0.30000000000000004,10.0,764,652,0,184,1.0
89,0.35000000000000003,10.0,752,617,0,170,1.0
89,0.4,10.0,736,582,0,177,1.0
89,0.45,10.0,716,548,0,154,1.0
89,0.5,10.0,696,514,0,138,1.0
89,0.55,10.0,672,480,0,144,1.0
89,0.6000000000000001,10.0,640,445,1,117,0.17898465837439603
89,0.65,10.0,608,410,1,132,0.1599157069473227
89,0.7000000000000001,10.0,572,374,1,129,0.1484012733026322
89,0.75,10.0,532,337,4,121,0.13799722914996138
89,0.8,10.0,480,297,4,91,0.13034749620678332
89,0.8500000000000001,10.0,424,254,4,78,0.12208882190058412
89,0.9,10.0,352,205,4,66,0.11531442410051151
90,0.0,10.0,800,715,0,207,1.0
90,0.05,10.0,800,754,0,301,1.0
90,0.1,10.0,796,790,0,259,1.0
90,0.15000000000000002,10.0,792,763,0,206,1.0
90,0.2,10.0,784,726,0,196,1.0
90,0.25,10.0,776,688,0,179,1.0
90,0.30000000000000004,10.0,764,652,0,185,1.0
90,0.35000000000000003,10.0,752,617,0,180,1.0
90,0.4,10.0,736,582,0,155,1.0
90,0.45,10.0,716,548,0,172,1.0
90,0.5,10.0,696,514,0,164,1.0
90,0.55,10.0,672,480,0,135,1.0
90,0.6000000000000001,10.0,640,445,1,142,0.17901556586407952
90,0.65,10.0,608,410,1,130,0.1599151443694279
90,0.7000000000000001,10.0,572,374,1,114,0.14840934299913044
90,0.75,10.0,532,337,4,99,0.13800862148417603
90,0.8,10.0,480,297,4,89,0.13035866387674555
90,0.8500000000000001,10.0,424,254,4,82,0.1220957229689198
90,0.9,10.0,352,205,4,60,0.11531634957323766
91,0.0,10.0,804,715,0,185,1.0
91,0.05,10.0,800,754,0,328,1.0
91,0.1,10.0,800,791,0,286,1.0
91,0.15000000000000002,10.0,792,763,0,190,1.0
91,0.2,10.0,784,726,0,200,1.0
91,0.25,10.0,776,688,0,184,1.0
91,0.30000000000000004,10.0,764,652,0,197,1.0
91,0.35000000000000003,10.0,752,617,0,177,1.0
91,0.4,10.0,736,582,0,181,1.0
91,0.45,10.0,716,548,0,171,1.0
91,0.5,10.0,696,514,0,153,1.0
91,0.55,10.0,672,480,0,133,1.0
91,0.6000000000000001,10.0,644,445,1,134,0.17899400268394083
91,0.65,10.0,608,410,1,129,0.1599183402612614
91,0.7000000000000001,10.0,572,374,1,120,0.1484090190541295
91,0.75,10.0,532,337,4,98,0.13800585438672375
91,0.8,10.0,484,298,4,87,0.1303514282182675
91,0.8500000000000001,10.0,424,254,4,84,0.12209173010177454
91,0.9,10.0,352,205,4,52,0.11531594168010861
92,0.0,10.0,804,715,0,213,1.0
92,0.05,10.0,800,754,0,328,1.0
92,0.1,10.0,800,791,0,279,1.0
92,0.15000000000000002,10.0,792,763,0,221,1.0
92,0.2,10.0,784,726,0,184,1.0
92,0.25,10.0,776,688,0,196,1.0
92,0.30000000000000004,10.0,764,652,0,206,1.0
92,0.35000000000000003,10.0,752,617,0,184,1.0
92,0.4,10.0,736,582,0,163,1.0
92,0.45,10.0,716,548,0,161,1.0
92,0.5,10.0,696,514,0,144,1.0
92,0.55,10.0,672,480,0,135,1.0
92,0.6000000000000001,10.0,644,446,1,144,0.17893767282597106
92,0.65,10.0,608,410,1,132,0.15991166028552806
92,0.7000000000000001,10.0,572,374,1,110,0.14840409467019244
92,0.75,10.0,532,337,4,123,0.13800309607029182
92,0.8,10.0,484,298,4,98,0.13035000479587355
92,0.8500000000000001,10.0,424,254,4,74,0.12209273345715022
92,0.9,10.0,352,205,4,67,0.11531568633256306
93,0.0,10.0,804,715,0,197,1.0
93,0.05,10.0,800,754,0,308,1.0
93,0.1,10.0,800,791,0,267,1.0
93,0.15000000000000002,10.0,792,763,0,212,1.0
93,0.2,10.0,784,726,0,193,1.0
93,0.25,10.0,776,688,0,188,1.0
93,0.30000000000000004,10.0,764,652,0,216,1.0
93,0.35000000000000003,10.0,752,617,0,185,1.0
93,0.4,10.0,736,582,0,184,1.0
93,0.45,10.0,716,548,0,153,1.0
93,0.5,10.0,696,514,0,162,1.0
93,0.55,10.0,672,480,0,155,1.0
93,0.6000000000000001,10.0,644,446,1,134,0.17903305988376172
93,0.65,10.0,608,410,1,129,0.15992143842641648
93,0.7000000000000001,10.0,572,374,1,119,0.14841240784129928
93,0.75,10.0,532,337,4,104,0.13801024888867164
93,0.8,10.0,484,298,4,96,0.1304007235756952
93,0.8500000000000001,10.0,424,254,4,89,0.12209802446623463
93,0.9,10.0,352,205,4,62,0.11531777079559746
94,0.0,10.0,804,715,0,200,1.0
94,0.05,10.0,800,754,0,316,1.0
94,0.1,10.0,800,791,0,273,1.0
94,0.15000000000000002,10.0,792,763,0,201,1.0
94,0.2,10.0,784,726,0,191,1.0
94,0.25,10.0,776,688,0,185,1.0
94,0.30000000000000004,10.0,764,652,0,178,1.0
94,0.35000000000000003,10.0,752,617,0,187,1.0
94,0.4,10.0,736,582,0,148,1.0
94,0.45,10.0,716,548,0,160,1.0
94,0.5,10.0,696,514,0,141,1.0
94,0.55,10.0,672,480,0,146,1.0
94,0.6000000000000001,10.0,644,445,1,137,0.17900632534042749
94,0.65,10.0,608,410,1,140,0.15991505980113518
94,0.7000000000000001,10.0,572,374,1,105,0.1484080188382585
94,0.75,10.0,532,337,4,100,0.1380039423574706
94,0.8,10.0,484,298,4,84,0.13034696648149302
94,0.8500000000000001,10.0,424,254,4,74,0.1220928237131409
94,0.9,10.0,352,205,4,58,0.11531495753037224
95,0.0,10.0,804,715,0,213,1.0
95,0.05,10.0,800,754,0,296,1.0
95,0.1,10.0,796,790,0,252,1.0
95,0.15000000000000002,10.0,792,763,0,215,1.0
95,0.2,10.0,784,726,0,185,1.0
95,0.25,10.0,776,688,0,192,1.0
95,0.30000000000000004,10.0,764,652,0,168,1.0
95,0.35000000000000003,10.0,752,617,0,180,1.0
95,0.4,10.0,736,582,0,180,1.0
95,0.45,10.0,716,548,0,148,1.0
95,0.5,10.0,696,514,0,148,1.0
95,0.55,10.0,672,480,0,133,1.0
95,0.6000000000000001,10.0,640,445,1,136,0.17907193963653767
95,0.65,10.0,608,410,1,120,0.15993247281042566
95,0.7000000000000001,10.0,572,374,1,108,0.1484136511868306
95,0.75,10.0,532,337,4,106,0.13800886998102402
95,0.8,10.0,480,297,4,106,0.13036722743631446
95,0.8500000000000001,10.0,424,254,4,78,0.12209483215840833
95,0.9,10.0,352,205,4,73,0.11532080163372593
96,0.0,10.0,800,714,0,189,1.0
96,0.05,10.0,800,754,0,300,1.0
96,0.1,10.0,796,790,0,279,1.0
96,0.15000000000000002,10.0,792,763,0,187,1.0
96,0.2,10.0,784,726,0,201,1.0
96,0.25,10.0,776,688,0,207,1.0
96,0.30000000000000004,10.0,764,652,0,182,1.0
96,0.35000000000000003,10.0,752,617,0,199,1.0
96,0.4,10.0,736,582,0,162,1.0
96,0.45,10.0,716,548,0,156,1.0
96,0.5,10.0,696,514,0,143,1.0
96,0.55,10.0,672,480,0,146,1.0
96,0.6000000000000001,10.0,640,444,1,130,0.1790795957590572
96,0.65,10.0,608,410,1,104,0.15993239039022034
96,0.7000000000000001,10.0,572,374,1,95,0.1484175932056978
96,0.75,10.0,532,337,4,107,0.13800999881036657
96,0.8,10.0,480,297,4,77,0.13039668419005446
96,0.8500000000000001,10.0,424,254,4,66,0.12209892776011466
96,0.9,10.0,352,205,4,64,0.11532050041917707
97,0.0,10.0,800,714,0,186,1.0
97,0.05,10.0,800,754,0,316,1.0
97,0.1,10.0,796,790,0,260,1.0
97,0.15000000000000002,10.0,792,763,0,217,1.0
97,0.2,10.0,784,726,0,195,1.0
97,0.25,10.0,776,688,0,185,1.0
97,0.30000000000000004,10.0,764,652,0,185,1.0
97,0.35000000000000003,10.0,752,617,0,200,1.0
97,0.4,10.0,736,582,0,155,1.0
97,0.45,10.0,716,548,0,154,1.0
97,0.5,10.0,696,514,0,145,1.0
97,0.55,10.0,672,480,0,117,1.0
97,0.6000000000000001,10.0,640,444,1,153,0.17899472578694353
97,0.65,10.0,608,410,1,117,0.15991654625096152
97,0.7000000000000001,10.0,572,374,1,113,0.1484043539532116
97,0.75,10.0,532,337,4,118,0.13800195693357542
97,0.8,10.0,480,297,4,89,0.1303463625243746
97,0.8500000000000001,10.0,424,254,4,77,0.12208927272186743
97,0.9,10.0,352,205,4,62,0.11531272226599598
98,0.0,10.0,804,714,0,199,1.0
98,0.05,10.0,800,754,0,305,1.0
98,0.1,10.0,800,791,0,272,1.0
98,0.15000000000000002,10.0,792,763,0,187,1.0
98,0.2,10.0,784,726,0,191,1.0
98,0.25,10.0,776,688,0,181,1.0
98,0.30000000000000004,10.0,764,652,0,186,1.0
98,0.35000000000000003,10.0,752,617,0,191,1.0
98,0.4,10.0,736,582,0,173,1.0
98,0.45,10.0,716,548,0,164,1.0
98,0.5,10.0,696,514,0,146,1.0
98,0.55,10.0,672,480,0,144,1.0
98,0.6000000000000001,10.0,640,444,1,133,0.17897337118665002
98,0.65,10.0,608,410,1,135,0.15991216764867633
98,0.7000000000000001,10.0,572,374,1,120,0.14839945755858452
98,0.75,10.0,532,337,4,93,0.13799924720148038
98,0.8,10.0,480,297,4,82,0.1303468806134973
98,0.8500000000000001,10.0,424,254,4,84,0.12209018000596239
98,0.9,10.0,352,205,4,58,0.11531242322111301
99,0.0,10.0,800,714,0,190,1.0
99,0.05,10.0,800,754,0,305,1.0
99,0.1,10.0,796,790,0,267,1.0
99,0.15000000000000002,10.0,792,763,0,222,1.0
99,0.2,10.0,784,726,0,192,1.0
99,0.25,10.0,776,688,0,197,1.0
99,0.30000000000000004,10.0,764,652,0,177,1.0
99,0.35000000000000003,10.0,752,617,0,188,1.0
99,0.4,10.0,736,582,0,164,1.0
99,0.45,10.0,716,548,0,166,1.0
99,0.5,10.0,696,514,0,154,1.0
99,0.55,10.0,672,480,0,147,1.0
99,0.6000000000000001,10.0,640,444,1,125,0.17903278655746602
99,0.65,10.0,608,410,1,137,0.15992883908416855
99,0.7000000000000001,10.0,572,374,1,115,0.14841611430063684
99,0.75,10.0,532,337,4,88,0.13801191163668203
99,0.8,10.0,480,297,4,103,0.1304410449985436
99,0.8500000000000001,10.0,424,254,4,70,0.12209829135150518
99,0.9,10.0,352,205,4,59,0.1153194837088789
100,0.0,10.0,800,714,0,191,1.0
100,0.05,10.0,800,754,0,303,1.0
100,0.1,10.0,796,790,0,282,1.0
100,0.15000000000000002,10.0,792,763,0,204,1.0
100,0.2,10.0,784,726,0,205,1.0
100,0.25,10.0,776,688,0,174,1.0
100,0.30000000000000004,10.0,764,652,0,209,1.0
100,0.35000000000000003,10.0,752,617,0,182,1.0
100,0.4,10.0,736,582,0,163,1.0
100,0.45,10.0,716,548,0,161,1.0
100,0.5,10.0,696,514,0,159,1.0
100,0.55,10.0,672,480,0,165,1.0
100,0.6000000000000001,10.0,640,444,1,146,0.17898310742467205
100,0.65,10.0,608,410,1,115,0.1599179989040167
100,0.7000000000000001,10.0,572,374,1,119,0.14840279093744912
100,0.75,10.0,532,337,4,117,0.13800372425887697
100,0.8,10.0,480,297,4,100,0.1303509310291776
100,0.8500000000000001,10.0,424,254,4,65,0.12209328607640957
100,0.9,10.0,352,205,4,62,0.11531414418941066
